hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly,anomaly_score,risk_score,risk_level
0,1,1,2,2,2,2,-0.1195,167,45,7,0,0.3433978652399622,41.3,Medium
0,1,1,3,4,1,0,-0.1232,168,31,8,0,0.5607016528429962,45.0,Medium
0,1,1,1,1,3,1,-0.0837,164,39,8,0,0.4661094741228995,30.7,Medium
0,1,1,3,4,2,2,-0.0766,199,39,12,0,0.56011392085524,56.3,High
0,1,1,4,3,3,5,-0.1246,184,38,7,0,0.5175730722685383,71.7,High
0,1,1,3,2,2,5,-0.1263,165,36,8,0,0.4875923341677709,58.3,High
0,1,1,2,4,1,0,-0.1142,168,31,8,0,0.5223697836142505,40.0,Medium
0,1,1,1,4,2,0,-0.1072,167,45,7,0,0.3637352034100867,38.3,Medium
0,1,1,5,4,1,2,-0.122,169,42,4,0,0.6561447037406709,63.0,High
0,1,1,1,1,4,0,-0.1034,160,34,11,0,0.4749925933442004,30.0,Medium
0,1,1,5,2,2,4,-0.0906,165,44,12,0,0.5428259577559034,64.3,High
0,1,1,5,2,2,4,-0.1109,150,37,3,0,0.6570700178988963,64.3,High
0,1,1,3,4,3,2,-0.1179,179,41,9,0,0.40300896670251707,59.7,High
0,1,1,2,2,1,0,-0.1111,175,52,8,0,0.4670123974415963,30.0,Medium
0,1,1,1,1,3,0,-0.0906,182,45,8,0,0.4204527995189451,26.7,Medium
0,1,1,2,2,2,0,-0.0955,157,39,9,0,0.3620169193934917,33.3,Medium
0,1,1,4,3,3,5,-0.115,193,46,16,0,0.5488939401445649,71.7,High
0,1,1,2,3,2,3,-0.0907,185,47,7,0,0.4057382654076759,50.3,Medium
0,1,1,3,4,3,0,-0.0952,193,40,8,0,0.48164238692962935,51.7,High
0,1,1,1,3,1,0,-0.0982,151,41,14,0,0.49912077360406215,30.0,Medium
0,1,1,4,2,2,5,-0.1044,181,46,12,0,0.48057362206070464,63.3,High
0,1,1,5,2,2,4,-0.1158,174,41,9,0,0.4267169184400761,64.3,High
0,1,1,2,1,2,0,-0.1191,170,43,8,0,0.35651767048191474,28.3,Medium
0,1,1,1,2,3,0,-0.1174,193,46,16,0,0.4460342256469071,31.7,Medium
1,1,1,1,1,2,0,-0.1205,167,45,7,0,0.36520965276929196,23.3,Medium
1,1,1,2,3,3,3,-0.1146,159,36,11,0,0.32490449068084903,53.7,High
1,1,1,3,4,3,2,-0.117,172,47,9,0,0.3571073198806667,59.7,High
1,1,1,4,4,3,0,-0.1198,175,44,16,0,0.47527967015859995,56.7,High
1,1,1,1,2,3,0,-0.1049,177,37,16,0,0.38034026245268915,31.7,Medium
1,1,1,2,2,3,0,-0.1123,161,39,7,0,0.29344910232140553,36.7,Medium
1,1,1,3,3,3,3,-0.1233,184,38,7,0,0.3751885309205871,58.7,High
1,1,1,2,4,2,0,-0.1236,204,49,9,0,0.47670409670670455,43.3,Medium
1,1,1,3,2,2,0,-0.1078,157,39,9,0,0.33045954013878787,38.3,Medium
1,1,1,4,4,2,2,-0.0986,170,43,8,0,0.3845735676879478,61.3,High
1,1,1,3,3,2,0,-0.1152,158,45,15,0,0.3931150621499623,43.3,Medium
1,1,1,3,4,2,0,-0.1262,165,44,12,0,0.358739782033595,48.3,Medium
1,1,1,3,2,2,0,-0.0737,157,44,18,0,0.564454164402465,38.3,Medium
1,1,1,3,2,2,4,-0.1042,164,28,10,0,0.49948994660292034,54.3,High
1,1,1,1,2,2,0,-0.1271,192,41,12,0,0.401211072513039,28.3,Medium
1,1,1,3,2,2,0,-0.0906,157,41,10,0,0.35375491733812225,38.3,Medium
1,1,1,3,1,2,3,-0.1247,157,44,18,0,0.6181769087424638,45.3,Medium
1,1,1,4,2,2,4,-0.1,164,36,11,0,0.43042726231130757,59.3,High
1,1,1,4,1,2,3,-0.1075,204,49,9,0,0.5827172661842244,50.3,Medium
1,1,1,2,2,3,0,-0.1031,172,41,5,0,0.3420897465653876,36.7,Medium
1,1,1,2,2,3,0,-0.0985,177,49,9,0,0.2760737158213896,36.7,Medium
1,1,1,2,2,3,2,-0.0964,146,30,6,0,0.5522356189839139,44.7,Medium
1,1,1,3,4,3,0,-0.1205,172,47,9,0,0.3187473674088209,51.7,High
1,1,1,5,3,2,5,-0.1272,164,36,11,0,0.5524233771605929,73.3,High
1,1,1,1,3,3,0,-0.1239,165,33,10,0,0.3324301084896619,36.7,Medium
1,1,1,5,4,1,2,12.1468,175,52,8,1,0.9570020873182015,78.0,High
1,1,1,1,3,2,3,-0.1008,162,45,10,0,0.3510305708686865,45.3,Medium
1,1,1,1,1,2,0,-0.111,204,49,9,0,0.5422271792961137,23.3,Medium
1,1,1,3,2,3,5,-0.1193,177,49,9,0,0.4309004846490301,61.7,High
1,1,1,1,1,2,0,-0.105,163,34,10,0,0.36416927544448674,23.3,Medium
1,1,1,5,3,2,5,-0.1219,173,50,8,0,0.5251429246597541,73.3,High
1,1,1,3,2,3,2,-0.1142,193,46,16,0,0.4157126142629848,49.7,Medium
1,1,1,1,2,2,0,-0.1088,186,42,7,0,0.3688659650615438,28.3,Medium
1,1,1,2,4,3,0,-0.1271,165,33,10,0,0.4119916838833303,46.7,Medium
1,1,1,2,2,3,0,-0.1001,175,44,16,0,0.3471642116172051,36.7,Medium
1,1,1,2,2,3,0,-0.1265,165,25,16,0,0.4986103065312042,36.7,Medium
1,1,1,1,1,4,0,-0.0972,165,38,8,0,0.46981417214749077,30.0,Medium
1,1,1,1,2,4,0,-0.1048,169,49,8,0,0.4032391260835825,35.0,Medium
1,1,1,1,2,3,0,-0.0923,146,30,6,0,0.5698404388283962,31.7,Medium
1,1,1,4,3,2,5,-0.1002,168,47,13,0,0.4278635610241237,68.3,High
1,1,1,2,2,2,0,-0.1259,157,41,10,0,0.3140952723447119,33.3,Medium
1,1,1,2,4,3,0,-0.1181,179,41,9,0,0.3099417117278943,46.7,Medium
2,1,1,3,2,2,2,-0.0938,167,36,16,0,0.4024416599418772,46.3,Medium
2,1,1,3,2,3,2,-0.1165,165,25,16,0,0.473709643002156,49.7,Medium
2,1,1,4,4,3,0,0.1703,146,30,6,1,0.7526464899863488,57.5,High
2,1,1,2,4,2,0,-0.1209,167,36,16,0,0.39949916183020284,43.3,Medium
2,1,1,5,2,2,3,-0.0991,204,49,9,0,0.5666094415150742,60.3,High
2,1,1,2,1,3,1,-0.0963,172,41,5,0,0.41732029527199066,35.7,Medium
2,1,1,2,2,3,0,-0.123,192,49,7,0,0.36545206229941063,36.7,Medium
2,1,1,2,1,2,1,-0.106,163,34,10,0,0.34494649732321847,32.3,Medium
2,1,1,3,2,2,0,-0.1258,192,41,12,0,0.34976102309062873,38.3,Medium
2,1,1,1,1,2,0,-0.1026,165,44,12,0,0.31679737741672653,23.3,Medium
2,1,1,2,2,3,2,-0.1217,172,47,9,0,0.24918081608183518,44.7,Medium
2,1,1,4,4,3,0,0.1922,172,41,5,0,0.545936780362426,57.6,High
2,1,1,2,3,2,3,-0.1044,157,39,9,0,0.301263265288667,50.3,Medium
2,1,1,2,3,2,0,-0.1092,178,44,11,0,0.24676353031639486,38.3,Medium
2,1,1,1,1,4,0,-0.0826,169,49,8,0,0.49434615671270554,30.0,Medium
2,1,1,3,4,4,0,0.2616,168,41,9,0,0.5820067658026177,56.3,High
2,1,1,3,4,3,0,-0.1027,172,47,9,0,0.3033257489020621,51.7,High
2,1,1,1,3,2,3,-0.1241,170,43,8,0,0.3535495647686375,45.3,Medium
2,1,1,1,2,3,0,-0.1246,177,37,16,0,0.4016804676282034,31.7,Medium
2,1,1,1,1,3,1,-0.1134,158,32,11,0,0.39441219416181994,30.7,Medium
2,1,1,2,2,2,0,-0.1166,164,36,11,0,0.23764850099128887,33.3,Medium
2,1,1,5,4,2,2,13.1377,186,42,7,1,0.8941892619495002,81.3,Critical
2,1,1,3,4,2,0,-0.121,164,28,10,0,0.43757340894020624,48.3,Medium
2,1,1,3,4,2,0,-0.1208,151,30,9,0,0.46095898201602914,48.3,Medium
2,1,1,2,1,1,2,-0.1038,175,52,8,0,0.5255895766022602,33.0,Medium
2,1,1,1,1,3,0,-0.1019,165,33,10,0,0.35076997539846955,26.7,Medium
2,1,1,4,3,2,3,-0.0766,184,57,6,0,0.49862546565991106,60.3,High
2,1,1,4,2,4,3,-0.1061,158,33,11,0,0.47069401676331923,62.0,High
2,1,1,1,1,3,1,-0.1256,173,35,9,0,0.4155839508491399,30.7,Medium
2,1,1,2,3,4,0,-0.0989,169,49,8,0,0.4016114473517761,45.0,Medium
2,1,1,2,3,3,3,-0.1063,164,39,8,0,0.24494339449347335,53.7,High
2,1,1,3,2,2,0,-0.1235,186,42,7,0,0.3439155350097345,38.3,Medium
2,1,1,3,1,3,2,-0.0838,167,34,17,0,0.5148573621184708,44.7,Medium
2,1,1,3,1,4,2,-0.116,169,49,8,0,0.49227427731778406,48.0,Medium
2,1,1,2,3,3,0,-0.1164,173,35,9,0,0.2660826807818195,41.7,Medium
2,1,1,2,3,2,3,-0.1263,185,47,7,0,0.3663684012923669,50.3,Medium
2,1,1,3,4,3,0,-0.0786,177,49,9,0,0.36125353988583253,51.7,High
2,1,1,5,3,4,5,-0.1189,165,38,8,0,0.5986025822673805,80.0,High
2,1,1,3,1,2,2,-0.1266,167,34,8,0,0.40153866907704716,41.3,Medium
2,1,1,1,3,2,3,-0.1131,162,45,10,0,0.33300059662616266,45.3,Medium
2,1,1,1,1,1,0,-0.1071,168,31,8,0,0.4755915239991264,20.0,Low
2,1,1,5,2,3,4,-0.1166,193,40,8,0,0.5018911453501906,67.7,High
2,1,1,3,2,3,3,-0.1204,165,33,10,0,0.30880698660128103,53.7,High
2,1,1,1,1,3,1,-0.1243,174,46,9,0,0.3642367471893242,30.7,Medium
2,1,1,3,2,1,4,-0.1077,189,49,15,0,0.56245400389094,51.0,High
2,1,1,1,1,3,0,-0.1256,172,41,5,0,0.4083575051477074,26.7,Medium
2,1,1,5,3,2,3,-0.1021,167,45,7,0,0.4163953104558319,65.3,High
3,1,1,4,3,3,5,-0.0892,172,41,5,0,0.4875621741043953,71.7,High
3,1,1,4,4,1,0,-0.1198,151,41,14,0,0.5628685417280358,50.0,Medium
3,1,1,3,3,2,0,-0.0864,199,39,12,0,0.42803773457213024,43.3,Medium
3,1,1,2,2,1,0,-0.1248,168,31,8,0,0.43981570496888045,30.0,Medium
3,1,1,4,2,3,4,-0.086,168,44,7,0,0.36918305805772234,62.7,High
3,1,1,2,4,3,0,-0.1074,193,40,8,0,0.40365053576368826,46.7,Medium
3,1,1,3,4,3,0,-0.1194,184,38,7,0,0.3754872062330922,51.7,High
3,1,1,2,3,3,0,-0.1195,165,33,10,0,0.28461132099190367,41.7,Medium
3,1,1,2,3,1,0,-0.1255,175,52,8,0,0.41992792678520885,35.0,Medium
3,1,1,2,3,2,3,-0.1085,164,28,10,0,0.4213995273311384,50.3,Medium
3,1,1,2,2,3,3,-0.0883,158,32,11,0,0.3626822080741683,48.7,Medium
3,1,1,1,2,2,0,-0.1247,157,41,10,0,0.2993186601549551,28.3,Medium
3,1,1,3,4,1,0,-0.1156,151,41,14,0,0.516655439757115,45.0,Medium
3,1,1,2,3,3,3,-0.0908,146,30,6,0,0.565041771042452,53.7,High
3,1,1,2,4,4,2,-0.0977,168,41,9,0,0.45038334723619877,58.0,High
3,1,1,1,2,2,0,-0.1122,168,47,13,0,0.28261350278585284,28.3,Medium
3,1,1,2,3,3,3,-0.1031,193,47,10,0,0.38578024058423055,53.7,High
3,1,1,5,2,3,3,-0.1087,193,47,10,0,0.4980605952791458,63.7,High
3,1,1,3,4,3,2,-0.0779,182,45,8,0,0.39935048045030863,59.7,High
3,1,1,3,4,1,2,-0.1205,151,41,14,0,0.5511221683769567,53.0,High
3,1,1,1,3,4,3,-0.1139,160,34,11,0,0.4906813731238985,52.0,High
3,1,1,4,2,3,5,-0.1,193,47,10,0,0.507611342920479,66.7,High
3,1,1,1,3,3,0,-0.119,193,40,8,0,0.40952356517835964,36.7,Medium
3,1,1,3,4,3,2,-0.0962,167,34,17,0,0.46027344121325964,59.7,High
3,1,1,2,2,2,0,-0.1247,165,36,8,0,0.2698188963979917,33.3,Medium
3,1,1,4,4,2,2,8.0415,146,36,10,1,0.9107309625132559,76.3,High
3,1,1,1,3,1,3,-0.1046,168,31,8,0,0.4701693667237672,42.0,Medium
3,1,1,4,3,3,3,-0.1274,192,43,14,0,0.43283985535602887,63.7,High
3,1,1,3,4,3,0,-0.1174,193,46,16,0,0.4531725652965376,51.7,High
3,1,1,3,2,1,2,-0.099,151,41,14,0,0.5086486848652028,43.0,Medium
3,1,1,5,2,2,3,-0.1225,204,49,9,0,0.5787070475108639,60.3,High
3,1,1,1,1,2,0,-0.1232,167,36,16,0,0.41542693115375706,23.3,Medium
3,1,1,3,4,3,0,-0.1179,164,39,8,0,0.3222792664977251,51.7,High
3,1,1,2,3,2,3,-0.1201,170,43,8,0,0.2979016812406232,50.3,Medium
3,1,1,2,4,3,2,-0.1063,179,41,9,0,0.3379518666051845,54.7,High
3,1,1,2,3,2,0,-0.1225,184,57,6,0,0.41561016611576773,38.3,Medium
3,1,1,4,2,3,4,-0.0908,193,46,16,0,0.5125941020608815,62.7,High
3,1,1,1,3,2,0,-0.1104,163,34,10,0,0.29748354671125266,33.3,Medium
3,1,1,1,3,3,3,-0.1192,182,45,8,0,0.3456489303746314,48.7,Medium
3,1,1,3,1,1,2,-0.11,189,49,15,0,0.577721486608358,38.0,Medium
3,1,1,5,2,2,4,-0.0904,191,47,14,0,0.5780311274306624,64.3,High
4,1,1,1,3,3,0,-0.1034,192,49,7,0,0.39221189097017684,36.7,Medium
4,1,1,3,4,3,0,-0.1061,167,34,17,0,0.45181953550566933,51.7,High
4,1,1,5,2,4,3,-0.1139,165,38,8,0,0.5191145026632236,67.0,High
4,1,1,3,1,2,2,-0.1222,157,39,9,0,0.3850941941490862,41.3,Medium
4,1,1,2,4,3,0,-0.118,192,49,7,0,0.36858145807949005,46.7,Medium
4,1,1,3,4,3,2,-0.1149,159,36,11,0,0.38756400566527627,59.7,High
4,1,1,4,4,3,2,-0.1114,193,47,10,0,0.44463383652909994,64.7,High
4,1,1,2,2,2,3,-0.1032,199,39,12,0,0.4011532833432516,45.3,Medium
4,1,1,5,2,3,4,-0.1195,177,49,9,0,0.41632652743195064,67.7,High
4,1,1,3,4,2,0,-0.084,167,45,7,0,0.3030807108374004,48.3,Medium
4,1,1,3,4,2,2,-0.0965,167,45,7,0,0.31346531304599157,56.3,High
4,1,1,1,1,3,0,-0.1249,192,49,7,0,0.4675176804861211,26.7,Medium
4,1,1,2,1,2,0,-0.1127,173,50,8,0,0.3385204227970352,28.3,Medium
4,1,1,4,4,2,2,-0.1258,162,45,10,0,0.3842964643294905,61.3,High
4,1,1,3,3,2,3,-0.1019,191,47,14,0,0.4033039551012594,55.3,High
4,1,1,2,2,3,0,-0.1138,175,44,16,0,0.31032082702075914,36.7,Medium
4,1,1,2,4,3,0,-0.1109,179,41,9,0,0.278664903939026,46.7,Medium
4,1,1,3,4,2,0,-0.1126,174,41,9,0,0.27555611242355305,48.3,Medium
4,1,1,2,3,2,0,-0.0974,151,30,9,0,0.39371258192547076,38.3,Medium
4,1,1,4,3,3,0,-0.1188,163,37,6,0,0.40989807624644936,51.7,High
4,1,1,5,2,3,4,-0.0969,172,41,5,0,0.5032124799759581,67.7,High
4,1,1,1,1,3,0,-0.1022,165,41,16,0,0.3815889986252964,26.7,Medium
4,1,1,2,3,3,3,-0.1242,159,36,11,0,0.3354435658532682,53.7,High
4,1,1,2,4,2,0,-0.089,157,41,10,0,0.3128334263017467,43.3,Medium
4,1,1,2,4,2,0,-0.1184,146,36,10,0,0.4287629311737554,43.3,Medium
4,1,1,4,4,3,0,-0.1246,172,47,9,0,0.36706569007755085,56.7,High
4,1,1,3,1,3,3,-0.1026,159,36,11,0,0.38237836805657877,48.7,Medium
4,1,1,1,1,3,0,-0.0918,165,41,16,0,0.39939852418285515,26.7,Medium
4,1,1,1,2,2,0,-0.1153,150,37,3,0,0.4849074737188793,28.3,Medium
5,1,1,5,2,3,3,-0.1065,175,44,16,0,0.45211443615859137,63.7,High
5,1,1,4,4,1,0,-0.1197,155,44,7,0,0.5289333770294533,50.0,Medium
5,1,1,3,3,2,0,-0.0836,151,30,9,0,0.4723242944278314,43.3,Medium
5,1,1,1,2,3,0,-0.1261,146,30,6,0,0.5663249590265571,31.7,Medium
5,1,1,2,1,4,0,-0.1189,169,49,8,0,0.4426330508017984,35.0,Medium
5,1,1,4,4,2,0,-0.0953,192,41,12,0,0.42100968081772094,53.3,High
5,1,1,2,2,1,0,-0.1164,151,41,14,0,0.43849510878657616,30.0,Medium
5,1,1,4,2,2,3,-0.1144,192,41,12,0,0.4318610620610467,55.3,High
5,1,1,3,4,2,2,-0.1055,157,41,10,0,0.3626936554881207,56.3,High
5,1,1,2,3,4,0,-0.1013,165,38,8,0,0.39852456971678063,45.0,Medium
5,1,1,1,3,2,3,-0.1,167,45,7,0,0.3114053828067972,45.3,Medium
5,1,1,4,2,3,3,-0.109,169,46,5,0,0.3543571489649415,58.7,High
5,1,1,5,3,4,3,-0.09,168,41,9,0,0.52648113406556,72.0,High
5,1,1,2,4,3,0,-0.1068,169,46,5,0,0.2998652776080619,46.7,Medium
5,1,1,1,3,3,0,-0.1,165,25,16,0,0.48829116583961585,36.7,Medium
5,1,1,5,2,2,3,-0.1246,173,50,8,0,0.4450662339135961,60.3,High
5,1,1,1,3,2,3,-0.1106,164,28,10,0,0.42653239716269975,45.3,Medium
5,1,1,2,1,3,0,-0.11,159,36,11,0,0.3352805984857531,31.7,Medium
5,1,1,2,3,2,3,-0.1233,164,36,11,0,0.3252203061298635,50.3,Medium
5,1,1,3,4,4,0,-0.1255,160,34,11,0,0.5275620495618302,55.0,High
5,1,1,3,2,2,0,-0.088,173,50,8,0,0.3273150111687847,38.3,Medium
5,1,1,1,3,3,0,-0.1094,165,25,16,0,0.47561729532628094,36.7,Medium
5,1,1,3,4,3,0,-0.1255,193,46,16,0,0.4358721786489319,51.7,High
5,1,1,3,2,3,5,-0.1254,146,30,6,0,0.6441301542212019,61.7,High
5,1,1,2,1,3,0,-0.0877,176,44,11,0,0.3189643555671242,31.7,Medium
5,1,1,2,2,3,0,-0.1175,169,46,5,0,0.2867713280076539,36.7,Medium
5,1,1,1,3,2,3,-0.1173,168,47,13,0,0.3573381323853253,45.3,Medium
5,1,1,5,2,3,5,-0.1064,193,40,8,0,0.5443663294463078,71.7,High
5,1,1,3,2,2,0,-0.1185,170,43,8,0,0.2516266880024117,38.3,Medium
5,1,1,2,4,4,0,-0.1181,160,34,11,0,0.48466020324074555,50.0,Medium
5,1,1,1,1,2,1,-0.1267,186,42,7,0,0.4481086325950314,27.3,Medium
5,1,1,5,3,2,3,-0.1243,199,39,12,0,0.5519963024832331,65.3,High
5,1,1,5,2,3,4,-0.1182,165,41,16,0,0.48041549146719054,67.7,High
5,1,1,3,2,2,0,-0.0862,192,41,12,0,0.35032074007727076,38.3,Medium
5,1,1,3,4,3,0,-0.115,192,49,7,0,0.39159536643663817,51.7,High
5,1,1,4,3,2,3,-0.1061,157,44,18,0,0.49748289700669257,60.3,High
5,1,1,5,3,3,5,-0.1194,164,39,8,0,0.4677429530584061,76.7,High
5,1,1,1,1,2,0,-0.1198,162,45,10,0,0.32082001173574803,23.3,Medium
5,1,1,1,1,3,0,-0.1031,177,37,16,0,0.38506996305969177,26.7,Medium
5,1,1,5,2,3,4,-0.1122,161,39,7,0,0.4392146269982973,67.7,High
6,1,0,5,3,2,5,-0.0934,157,41,10,0,0.42649100716999666,53.3,High
6,1,0,1,4,2,0,-0.1077,157,39,9,0,0.18374085075010993,18.3,Low
6,1,0,1,4,3,0,-0.1184,193,46,16,0,0.3426089908993265,21.7,Medium
6,1,0,2,1,2,0,-0.0764,186,42,7,0,0.24656687048952808,8.3,Low
6,1,0,4,2,2,3,-0.1158,167,34,8,0,0.1797789594378152,35.3,Medium
6,1,0,2,3,2,0,-0.1059,167,36,16,0,0.20891842772546787,18.3,Low
6,1,0,4,4,3,0,-0.0909,184,38,7,0,0.28772856782328793,36.7,Medium
6,1,0,4,4,3,2,7.9285,194,40,20,1,0.7827373129191598,59.7,High
6,1,0,1,3,2,3,-0.1021,167,34,8,0,0.17446142561499756,25.3,Medium
6,1,0,2,1,4,0,-0.0928,158,33,11,0,0.374508535727473,15.0,Low
6,1,0,3,3,2,3,-0.1121,184,57,6,0,0.31516562927407266,35.3,Medium
6,1,0,5,3,4,5,-0.1266,169,49,8,0,0.5424540546691021,60.0,High
6,1,0,5,2,2,4,-0.0979,157,39,9,0,0.3139805803215119,44.3,Medium
6,1,0,3,1,3,3,-0.0793,192,49,7,0,0.4075753631721699,28.7,Medium
6,1,0,1,1,3,0,-0.1047,177,37,16,0,0.25657761421326586,6.7,Low
6,1,0,5,4,2,2,11.5576,204,49,9,1,0.834895555405185,61.3,High
6,1,0,5,2,2,3,-0.1102,204,49,9,0,0.4373358249540813,40.3,Medium
6,1,0,1,4,2,0,-0.0953,164,36,11,0,0.18204529631574984,18.3,Low
6,1,0,2,2,2,0,-0.109,165,44,12,0,0.10493751323218958,13.3,Low
6,1,0,4,2,2,4,-0.0983,191,47,14,0,0.34844287676447483,39.3,Medium
6,1,0,2,1,4,0,-0.0925,169,49,8,0,0.3405782444281006,15.0,Low
6,1,0,4,3,2,5,-0.1205,181,46,12,0,0.3412140248286535,48.3,Medium
6,1,0,1,1,2,0,-0.1123,165,44,12,0,0.16864196217520977,3.3,Low
6,1,0,2,1,2,0,-0.1198,191,47,14,0,0.290898301998721,8.3,Low
6,1,0,3,3,3,3,-0.084,172,47,9,0,0.16932475279375003,38.7,Medium
6,1,0,4,4,2,0,-0.1254,168,47,13,0,0.266231469121475,33.3,Medium
6,1,0,1,2,2,0,-0.0845,186,42,7,0,0.18492372102252397,8.3,Low
6,1,0,5,3,4,5,-0.0861,160,34,11,0,0.5928343988022239,60.0,High
6,1,0,1,3,3,0,-0.1129,193,40,8,0,0.25159745363572583,16.7,Low
6,1,0,1,3,2,3,-0.1023,164,36,11,0,0.19407774429342395,25.3,Medium
6,1,0,1,2,2,0,-0.1182,158,45,15,0,0.2442959905470531,8.3,Low
6,1,0,2,4,1,0,-0.1263,189,49,15,0,0.3927024629442374,20.0,Low
6,1,0,3,2,2,0,-0.1242,192,41,12,0,0.21027166789631058,18.3,Low
6,1,0,1,2,3,0,-0.0758,159,36,11,0,0.2255109143296563,11.7,Low
6,1,0,2,2,2,0,-0.0845,164,36,11,0,0.1319569460850809,13.3,Low
6,1,0,3,3,4,0,-0.0886,165,38,8,0,0.2784833251661347,30.0,Medium
7,1,0,3,4,1,0,-0.1248,168,31,8,0,0.306629691093517,25.0,Medium
7,1,0,1,3,3,0,-0.1153,158,32,11,0,0.19115066361182353,16.7,Low
7,1,0,3,1,3,3,-0.0907,194,40,20,0,0.4648314512515831,28.7,Medium
7,1,0,4,2,3,3,-0.1242,176,44,11,0,0.15831600136673163,38.7,Medium
7,1,0,4,2,3,3,-0.0915,179,41,9,0,0.14310752282887995,38.7,Medium
7,1,0,3,2,3,2,-0.1231,172,41,5,0,0.166842025579238,29.7,Medium
7,1,0,4,1,3,3,-0.1274,169,42,4,0,0.3311760789450511,33.7,Medium
7,1,0,5,2,2,5,-0.1246,192,41,12,0,0.4069348715526845,48.3,Medium
7,1,0,2,1,3,1,-0.1173,192,43,14,0,0.2954003156426568,15.7,Low
7,1,0,4,4,3,0,-0.1268,163,37,6,0,0.28713913939964353,36.7,Medium
7,1,0,4,3,2,3,-0.0753,167,45,7,0,0.19066929207028482,40.3,Medium
7,1,0,1,2,3,0,-0.1193,169,46,5,0,0.15867497797610786,11.7,Low
7,1,0,1,2,3,2,-0.0966,184,38,7,0,0.19829697267178925,19.7,Low
7,1,0,1,1,4,0,-0.0817,158,33,11,0,0.39877656773782066,10.0,Low
7,1,0,2,4,3,2,-0.1246,177,49,9,0,0.23032780702306166,34.7,Medium
7,1,0,4,2,3,5,-0.1122,146,30,6,0,0.5051438327024542,46.7,Medium
7,1,0,1,3,2,3,-0.0966,184,57,6,0,0.3430703170506597,25.3,Medium
7,1,0,5,1,3,3,-0.1247,167,34,17,0,0.5082610510816221,38.7,Medium
7,1,0,2,4,3,2,-0.094,169,46,5,0,0.24246554374755225,34.7,Medium
7,1,0,2,2,3,0,-0.1219,177,49,9,0,0.12237805699613391,16.7,Low
7,1,0,1,3,3,0,-0.1123,184,38,7,0,0.1888547139496547,16.7,Low
7,1,0,4,1,3,3,-0.1071,193,47,10,0,0.3404006534762716,33.7,Medium
7,1,0,3,2,3,0,-0.1167,177,37,16,0,0.23710794713725336,21.7,Medium
7,1,0,1,3,2,3,-0.1043,204,49,9,0,0.36468588044163763,25.3,Medium
7,1,0,1,2,3,0,-0.1215,193,40,8,0,0.20103522113343864,11.7,Low
7,1,0,1,1,3,0,-0.0877,164,39,8,0,0.16932642399117592,6.7,Low
7,1,0,3,2,2,5,-0.1181,186,42,7,0,0.3341456433168991,38.3,Medium
7,1,0,3,3,3,0,-0.0917,169,42,4,0,0.16549225576099436,26.7,Medium
7,1,0,1,1,3,0,-0.1181,192,49,7,0,0.29040798791918754,6.7,Low
7,1,0,5,2,2,4,-0.1246,151,30,9,0,0.4696659983318807,44.3,Medium
7,1,0,5,4,1,0,-0.1046,164,39,8,0,0.3912250493392937,35.0,Medium
7,1,0,1,2,3,0,-0.1173,167,34,17,0,0.2677675979672285,11.7,Low
7,1,0,1,2,2,0,-0.1098,151,30,9,0,0.2670238233597422,8.3,Low
7,1,0,1,3,2,0,-0.1197,192,41,12,0,0.20679800556046768,13.3,Low
7,1,0,2,3,4,3,-0.1249,169,49,8,0,0.33885117857467295,37.0,Medium
7,1,0,2,1,2,0,-0.1015,192,41,12,0,0.21934528670044473,8.3,Low
7,1,0,1,2,3,2,-0.12,192,43,14,0,0.26194650800113406,19.7,Low
7,1,0,4,4,2,0,0.2143,157,44,18,0,0.6079975919589595,34.4,Medium
7,1,0,4,2,3,5,-0.1193,158,32,11,0,0.35881304841811623,46.7,Medium
7,1,0,3,2,2,0,-0.1121,199,39,12,0,0.20148821561590224,18.3,Low
7,1,0,1,3,3,0,-0.1195,168,44,7,0,0.09825191300943592,16.7,Low
7,1,0,4,2,3,3,-0.1259,193,47,10,0,0.2752992387157288,38.7,Medium
7,1,0,3,3,4,0,-0.0798,165,38,8,0,0.30259653683611687,30.0,Medium
7,1,0,5,2,2,4,-0.1163,157,41,10,0,0.28725353807984044,44.3,Medium
7,1,0,2,2,2,0,-0.1176,157,44,18,0,0.33409559402653755,13.3,Low
7,1,0,1,2,2,0,-0.0945,167,36,16,0,0.24711080266098717,8.3,Low
8,1,0,3,4,2,0,-0.1129,157,41,10,0,0.14159032907496116,28.3,Medium
8,1,0,2,4,2,2,-0.1003,191,47,14,0,0.3063370975767755,31.3,Medium
8,1,0,5,2,3,5,-0.1172,192,49,7,0,0.4145574469516595,51.7,High
8,1,0,2,4,3,2,-0.1192,193,40,8,0,0.26052414881460195,34.7,Medium
8,1,0,3,4,2,0,-0.1081,167,45,7,0,0.0917789996499776,28.3,Medium
8,1,0,5,3,2,5,-0.0885,174,41,9,0,0.32906876977923505,53.3,High
8,1,0,3,2,2,5,-0.0887,157,39,9,0,0.30860122187617733,38.3,Medium
8,1,0,2,3,2,0,-0.0998,173,50,8,0,0.1277748560170534,18.3,Low
8,1,0,1,2,3,3,-0.0952,193,40,8,0,0.2417193788170695,23.7,Medium
8,1,0,4,3,2,3,-0.1008,204,49,9,0,0.3365454693933211,40.3,Medium
